date,open,high,low,close,vol,amount
2012-11-29,998.65,1019.65,997.94,999.16,665815.0,447118272.0
2012-11-30,997.1,1013.76,992.39,1010.84,2254247.0,1574749312.0
2012-12-03,1009.51,1015.11,983.85,984.96,2320317.0,1857717888.0
2012-12-04,983.08,995.57,969.03,994.35,2525026.0,1973983104.0
2012-12-05,993.5,1037.44,990.83,1031.74,4355957.0,3489239808.0
2012-12-06,1031.49,1040.12,1025.62,1029.52,3348777.0,2675869696.0
2012-12-07,1028.66,1055.85,1026.2,1055.04,4895563.0,3892548608.0
2012-12-10,1056.74,1072.97,1053.88,1072.18,5153423.0,4236107008.0
2012-12-11,1067.63,1076.04,1061.51,1066.07,4257535.0,3539636224.0
2012-12-12,1063.36,1070.97,1054.05,1064.94,3560077.0,3007989760.0
2012-12-13,1065.46,1070.41,1051.57,1052.5,3298875.0,2759642624.0
2012-12-14,1052.65,1097.1,1052.65,1096.52,7048455.0,5873534464.0
2012-12-17,1098.49,1111.68,1098.39,1106.15,6623344.0,5558185984.0
2012-12-18,1105.26,1120.98,1098.07,1103.87,5957132.0,4921657856.0
2012-12-19,1100.73,1113.18,1099.94,1108.84,4982877.0,4258638336.0
2012-12-20,1105.82,1115.5,1097.32,1115.22,5319411.0,4840343552.0
2012-12-21,1115.56,1132.94,1111.06,1119.6,6062396.0,5924384768.0
2012-12-24,1117.31,1129.0,1116.26,1127.53,4547184.0,4711611392.0
2012-12-25,1125.93,1158.65,1122.0,1154.26,7759256.0,7116166144.0
2012-12-26,1153.38,1170.2,1151.93,1170.2,7171210.0,6777719296.0
2012-12-27,1173.15,1179.54,1154.29,1154.56,6392617.0,6238895104.0
2012-12-28,1153.42,1174.05,1152.18,1174.05,6335281.0,6138842112.0
2012-12-31,1176.86,1187.96,1174.36,1186.76,6711271.0,6367107584.0
2013-01-04,1194.78,1198.84,1169.4,1183.29,6597566.0,6192643584.0
2013-01-07,1181.78,1194.98,1177.85,1194.98,6000742.0,5937379840.0
