date,open,high,low,close,vol,amount
2011-01-04,708.36,742.78,704.41,736.6,33538956.0,15422856192.0
2011-01-05,729.71,743.7,728.54,736.56,27345376.0,12691141632.0
2011-01-06,737.06,744.75,731.23,740.59,22771294.0,10548877312.0
2011-01-07,741.43,762.07,739.21,745.48,31078006.0,14750820352.0
2011-01-10,745.41,757.26,726.6,728.55,23811466.0,11085710336.0
2011-01-11,725.93,747.83,722.56,745.02,24411366.0,11377251328.0
2011-01-12,745.71,762.52,742.27,754.12,27521026.0,12931803136.0
2011-01-13,753.57,757.4,742.91,744.52,16998978.0,7891490304.0
2011-01-14,740.05,744.82,732.01,738.7,18241798.0,8253880832.0
2011-01-17,733.46,736.95,692.73,695.99,23269744.0,10360224768.0
2011-01-18,692.69,701.69,689.22,694.89,15375923.0,6715269120.0
2011-01-19,693.89,709.28,686.43,708.2,18225170.0,7854906368.0
2011-01-20,701.82,707.16,680.3,681.35,16777916.0,7182325760.0
2011-01-21,682.56,710.24,679.15,694.09,21143390.0,9165597696.0
2011-01-24,692.88,702.17,685.65,693.11,16053025.0,7127027712.0
2011-01-25,690.51,698.56,682.12,688.43,11778445.0,5165122560.0
2011-01-26,689.49,695.96,686.93,694.41,10350359.0,4410864128.0
2011-01-27,669.51,682.18,662.96,681.66,25920298.0,11056550912.0
2011-01-28,682.53,692.52,675.85,682.09,22657622.0,9812247552.0
2011-01-31,678.36,683.56,675.67,682.96,17797994.0,7417568768.0
2011-02-01,684.39,688.53,680.2,686.6,16391164.0,6877998080.0
2011-02-09,676.57,682.78,673.12,675.39,16749410.0,6957285376.0
2011-02-10,675.35,691.48,673.89,691.17,19109740.0,8048406528.0
2011-02-11,688.56,711.4,687.18,707.65,28476034.0,12482250752.0
2011-02-14,706.74,723.91,704.57,721.57,31068662.0,14247997440.0
2011-02-15,720.75,728.27,716.27,719.4,26594640.0,12383894528.0
2011-02-16,717.49,725.2,711.96,725.09,22927178.0,10357841920.0
2011-02-17,724.51,726.28,711.35,719.06,26119390.0,12284641280.0
2011-02-18,715.5,725.67,712.81,719.98,21388154.0,9935091712.0
2011-02-21,713.65,727.11,712.32,726.76,23056626.0,10872360960.0
2011-02-22,725.36,726.48,703.16,704.2,33326742.0,15320006656.0
2011-02-23,703.53,716.15,702.21,713.89,21331090.0,10486045696.0
2011-02-24,712.6,722.38,711.22,720.71,23619212.0,11854442496.0
2011-02-25,719.22,721.88,710.98,719.98,21172834.0,10353795072.0
2011-02-28,722.33,729.91,717.53,729.62,24403204.0,12431311872.0
2011-03-01,729.71,747.21,728.0,742.12,40576372.0,19391776768.0
2011-03-02,734.98,742.47,729.77,742.17,28895040.0,14134753280.0
2011-03-03,743.25,749.03,735.36,737.36,29590942.0,13750073344.0
2011-03-04,740.09,758.01,736.86,756.76,37666724.0,16865597440.0
2011-03-07,763.49,768.21,758.48,763.5,42303364.0,19318765568.0
2011-03-08,762.8,773.18,761.44,769.4,34647948.0,17003906048.0
2011-03-09,770.11,771.58,764.24,768.68,27711206.0,13562614784.0
2011-03-10,765.25,772.79,759.74,765.5,35284108.0,15694425088.0
2011-03-11,761.65,768.62,756.48,757.88,28341916.0,13334860800.0
2011-03-14,755.17,763.61,749.97,763.11,22877318.0,11029876736.0
2011-03-15,757.0,760.98,737.06,750.9,28831750.0,13599562752.0
2011-03-16,751.04,757.86,748.57,756.35,21487256.0,10170366976.0
2011-03-17,745.62,755.13,741.15,747.27,22513768.0,10687865856.0
2011-03-18,754.08,765.08,750.55,761.44,24533644.0,11498116096.0
2011-03-21,761.53,772.02,757.57,764.92,28445402.0,13491044352.0
2011-03-22,766.31,768.15,756.36,763.7,19747364.0,10007701504.0
2011-03-23,762.38,790.97,760.58,786.5,42383596.0,20414826496.0
2011-03-24,786.09,792.52,781.91,785.33,30558046.0,15503787008.0
2011-03-25,785.48,804.55,783.74,799.6,38610000.0,19373254656.0
2011-03-28,804.08,814.47,799.48,801.34,40856896.0,21625583616.0
2011-03-29,798.52,812.65,793.15,798.79,40281276.0,20146157568.0
2011-03-30,796.31,800.3,782.0,786.32,27063028.0,13222042624.0
2011-03-31,786.31,791.19,772.22,774.15,22804274.0,10819366912.0
2011-04-01,775.22,792.74,771.88,792.29,21688702.0,10787101696.0
2011-04-06,787.99,804.2,787.13,799.87,30249656.0,15051894784.0
2011-04-07,798.96,806.4,796.16,802.17,24979978.0,12573414400.0
2011-04-08,802.1,805.93,799.0,805.62,20898920.0,10336322560.0
2011-04-11,808.09,809.65,787.96,789.74,30557620.0,15445168128.0
2011-04-12,787.67,796.14,785.07,791.72,24598588.0,12102499328.0
2011-04-13,788.16,801.86,780.74,801.38,23264552.0,11833392128.0
2011-04-14,799.1,800.98,789.78,792.8,23232538.0,11949608960.0
2011-04-15,789.08,809.14,787.61,808.39,30187626.0,15058224128.0
2011-04-18,804.27,823.72,803.11,821.27,35273444.0,17964034048.0
2011-04-19,812.8,816.45,805.66,809.36,26316224.0,13400643584.0
2011-04-20,812.24,818.25,804.72,807.91,25397308.0,13156341760.0
2011-04-21,812.15,815.39,807.59,814.83,25041476.0,12118088704.0
2011-04-22,812.53,814.35,806.23,808.49,22238750.0,10781415424.0
2011-04-25,803.54,805.75,789.74,790.31,20161610.0,9601515520.0
2011-04-26,786.88,791.58,776.52,783.33,16673089.0,7895519744.0
2011-04-27,784.25,786.13,758.96,765.31,20443030.0,9273814016.0
2011-04-28,767.69,768.64,743.58,744.65,19678134.0,8971929600.0
2011-04-29,745.6,758.1,742.36,757.51,14581708.0,6640173056.0
2011-05-03,754.27,765.46,749.82,764.94,15845550.0,7203038720.0
2011-05-04,757.95,763.72,748.18,751.17,16874992.0,7755547648.0
2011-05-05,748.53,763.44,746.51,760.92,17513724.0,8373138944.0
2011-05-06,751.81,765.04,750.21,761.17,15500865.0,7248648704.0
2011-05-09,763.36,767.11,760.32,764.96,12769955.0,5722255872.0
2011-05-10,765.65,771.31,760.32,771.03,15091054.0,7413650944.0
2011-05-11,769.39,780.79,764.97,776.54,18224598.0,8567024128.0
2011-05-12,768.71,783.87,767.42,771.58,21249098.0,10513768448.0
2011-05-13,774.28,784.7,768.7,784.38,18884158.0,9800119296.0
2011-05-16,782.98,794.2,781.54,790.01,23961590.0,12395742208.0
2011-05-17,786.89,797.19,781.5,789.75,23885182.0,12285759488.0
2011-05-18,787.05,797.79,785.93,795.16,17393022.0,9539336192.0
2011-05-19,796.67,798.59,783.19,784.56,18446232.0,10022047744.0
2011-05-20,783.04,784.98,777.74,780.67,16469899.0,8384109056.0
2011-05-23,776.92,780.08,749.06,750.04,20311698.0,10494698496.0
2011-05-24,747.91,753.06,740.29,750.75,14402793.0,7399700480.0
2011-05-25,746.46,754.98,741.81,743.45,16480975.0,8796011520.0
2011-05-26,750.54,751.84,737.48,738.26,14856640.0,7976482816.0
2011-05-27,739.07,740.67,721.36,722.55,15857970.0,7606191104.0
2011-05-30,717.86,719.43,702.12,704.2,14027128.0,6302176256.0
2011-05-31,704.69,714.75,696.81,714.42,14831296.0,6619812352.0
2011-06-01,710.17,721.52,708.48,721.01,13877946.0,6596525568.0
2011-06-02,710.18,715.5,697.3,708.39,14904044.0,6834897920.0
2011-06-03,708.49,723.63,707.18,721.75,13402219.0,6323785728.0
2011-06-07,718.35,730.03,717.35,728.74,13113915.0,6320359936.0
2011-06-08,730.39,743.48,723.77,743.02,19530344.0,9294678016.0
2011-06-09,739.3,742.93,727.49,727.99,17028484.0,9197470720.0
2011-06-10,729.33,738.46,719.24,731.64,16651057.0,8550381056.0
2011-06-13,721.95,730.75,716.53,727.85,11419506.0,5540165632.0
2011-06-14,728.16,757.62,727.19,748.83,23767862.0,11340386304.0
2011-06-15,745.75,749.83,738.24,738.9,14915416.0,7339836928.0
2011-06-16,729.91,735.27,720.82,722.21,13791647.0,6701275648.0
2011-06-17,723.23,731.29,716.8,717.87,12518277.0,5872026624.0
2011-06-20,718.2,727.05,712.52,719.4,14009686.0,6257608192.0
2011-06-21,724.64,732.87,722.39,732.18,18277590.0,7984941056.0
2011-06-22,732.62,735.84,724.56,729.23,12521364.0,5548017152.0
2011-06-23,724.98,741.64,723.08,739.11,14232228.0,6363808768.0
2011-06-24,738.6,756.3,737.16,751.91,22382236.0,10074364928.0
2011-06-27,754.27,760.3,748.15,755.92,21221692.0,10007547904.0
2011-06-28,754.98,761.05,748.28,758.55,17504054.0,8618234880.0
2011-06-29,756.82,760.28,747.79,748.35,16109187.0,8044601856.0
2011-06-30,750.0,763.21,747.56,760.39,19383640.0,9569119232.0
2011-07-01,762.43,776.14,760.03,770.69,22305430.0,11114853376.0
2011-07-04,776.3,785.23,773.73,783.3,22805260.0,11552795648.0
2011-07-05,783.97,794.18,781.99,789.87,24198444.0,12349995008.0
2011-07-06,785.97,788.28,777.87,786.99,21108508.0,10566120448.0
2011-07-07,787.41,792.7,780.03,782.77,22139096.0,11363207168.0
2011-07-08,783.15,788.99,779.33,785.11,15363298.0,8069933568.0
2011-07-11,779.21,786.28,777.05,785.04,14149838.0,6988005376.0
2011-07-12,776.08,778.14,765.0,766.46,17017638.0,8649605120.0
2011-07-13,768.52,778.25,766.81,777.28,15207502.0,7339141120.0
2011-07-14,778.23,781.07,770.75,778.73,16668549.0,8256105472.0
2011-07-15,769.14,771.43,760.88,768.37,23451434.0,11524009984.0
2011-07-18,765.61,772.26,760.6,770.5,23900612.0,11641033728.0
2011-07-19,764.04,771.74,761.27,768.79,18380288.0,8993847296.0
2011-07-20,772.93,773.82,760.81,766.7,14281810.0,6925403648.0
2011-07-21,767.43,768.68,755.23,756.19,13947904.0,6694664192.0
2011-07-22,758.72,759.98,752.55,756.0,12909236.0,6203915264.0
2011-07-25,749.86,751.73,719.74,723.09,18818910.0,8416314880.0
2011-07-26,723.16,726.04,718.97,724.33,12154015.0,4992651264.0
2011-07-27,719.91,733.26,717.85,731.07,12911238.0,5540549120.0
2011-07-28,723.77,729.82,721.52,728.96,11603125.0,5038810112.0
2011-07-29,728.96,734.8,726.57,729.95,12362670.0,5594849280.0
2011-08-01,729.07,735.97,724.06,733.43,11089877.0,4867524096.0
2011-08-02,727.57,729.47,716.91,728.18,11952441.0,5301986304.0
2011-08-03,721.17,732.27,719.92,730.92,10868283.0,5055556096.0
2011-08-04,733.86,737.39,730.54,732.69,11437957.0,5236946432.0
2011-08-05,708.68,722.24,706.96,716.82,13316507.0,6145579520.0
2011-08-08,709.88,713.49,671.51,686.91,17878272.0,7653842432.0
2011-08-09,664.33,696.6,659.8,692.76,20669032.0,8751411200.0
2011-08-10,704.08,718.09,699.99,705.48,21130324.0,9372674048.0
2011-08-11,692.8,718.58,691.91,717.8,18497630.0,8367696384.0
2011-08-12,719.76,724.56,716.71,721.88,18630762.0,8264195584.0
2011-08-15,724.06,732.12,720.12,731.11,15705917.0,7593642496.0
2011-08-16,731.48,733.92,721.39,724.05,15796536.0,7486636032.0
2011-08-17,720.98,729.45,715.42,721.58,14182337.0,6700546560.0
2011-08-18,720.62,722.12,704.44,705.49,13940021.0,6274671616.0
2011-08-19,693.09,704.26,691.84,703.73,12114357.0,5569015296.0
2011-08-22,704.72,710.01,697.31,699.99,10365043.0,4735329792.0
2011-08-23,704.14,712.02,699.76,711.71,10637963.0,4853791744.0
2011-08-24,714.34,717.44,703.94,705.88,10729087.0,4800236544.0
2011-08-25,708.06,726.78,703.92,725.94,16932826.0,7508744192.0
2011-08-26,723.23,729.81,721.76,727.6,13114287.0,5836775936.0
2011-08-29,720.95,725.16,715.21,716.79,12923729.0,5837715968.0
2011-08-30,721.86,726.85,710.24,711.86,12261290.0,5880976384.0
2011-08-31,711.91,715.06,701.78,707.87,10104199.0,4681464320.0
2011-09-01,710.51,712.38,699.82,702.83,10174897.0,4336441344.0
2011-09-02,701.85,703.4,690.53,695.13,10014448.0,4215201792.0
2011-09-05,687.9,690.74,681.74,682.46,9387372.0,4036422144.0
