2020-07-16,1109.79,1136.26,1054.60,1067.57,9201980,11101746176.00
2020-07-17,1054.58,1097.00,1024.25,1052.74,6973994,8274562560.00
2020-07-20,1060.52,1092.47,1033.24,1079.47,6364224,7922960896.00
2020-07-21,1081.47,1136.44,1067.63,1116.41,7881767,8242812416.00
2020-07-22,1107.60,1165.60,1094.38,1147.97,7613296,7260135936.00
2020-07-23,1154.54,1208.24,1130.02,1184.95,9429831,11614356480.00
2020-07-24,1178.84,1210.15,1109.60,1128.45,11051582,13399699456.00
2020-07-27,1116.56,1151.11,1086.48,1108.53,6851325,8460413440.00
2020-07-28,1113.05,1155.66,1092.07,1140.02,6257692,7987845632.00
2020-07-29,1136.27,1182.20,1114.58,1171.83,6617208,8719473664.00
2020-07-30,1169.44,1232.00,1155.46,1195.18,8777587,10468750336.00
2020-07-31,1187.04,1243.52,1166.86,1221.64,8295294,10221882368.00
2020-08-03,1227.39,1267.36,1207.38,1237.93,8209817,11755347968.00
2020-08-04,1243.68,1263.61,1192.93,1208.91,7786661,10045599744.00
2020-08-05,1200.52,1238.99,1177.08,1221.83,6752443,7870541824.00
2020-08-06,1214.92,1245.38,1177.42,1206.34,7201661,8273240576.00
2020-08-07,1205.37,1223.89,1154.04,1181.70,6565354,7088988160.00
2020-08-10,1172.98,1207.21,1152.56,1184.79,5474542,6065765376.00
2020-08-11,1186.78,1213.26,1152.60,1162.56,5013735,5390169088.00
2020-08-12,1159.46,1179.89,1123.31,1157.23,4760154,5586736128.00
2020-08-13,1158.02,1179.56,1140.57,1154.44,3594133,4362702848.00
2020-08-14,1148.97,1171.22,1127.27,1158.76,3893680,4291801344.00
2020-08-17,1158.08,1189.13,1146.24,1179.47,4315568,4681227776.00
2020-08-18,1180.53,1217.12,1169.26,1201.22,5302827,6179703296.00
2020-08-19,1196.34,1210.47,1159.57,1169.79,5014450,6244234752.00
2020-08-20,1165.29,1189.80,1146.53,1165.87,3411533,3691106560.00
2020-08-21,1172.34,1203.08,1157.51,1183.36,4038667,4448583168.00
2020-08-24,1186.14,1208.60,1155.47,1186.05,3907304,4210424832.00
2020-08-25,1187.66,1221.32,1163.86,1190.09,4939630,4857817600.00
2020-08-26,1184.71,1203.57,1140.40,1158.25,5367197,5128363008.00
2020-08-27,1155.26,1184.32,1133.43,1167.84,4006646,4004178176.00
2020-08-28,1161.50,1195.75,1148.69,1180.93,3856527,4113834752.00
2020-08-31,1187.02,1211.60,1166.82,1173.52,3968758,4469379072.00
2020-09-01,1173.83,1187.30,1152.36,1173.41,3264049,3536958208.00
2020-09-02,1177.11,1216.79,1157.97,1192.71,5287736,5558096896.00
2020-09-03,1189.31,1232.20,1169.37,1193.55,6287669,5684882944.00
2020-09-04,1167.21,1200.74,1148.98,1186.99,5015879,5312994304.00
2020-09-07,1185.43,1216.16,1155.34,1168.28,5461770,5248705536.00
2020-09-08,1174.03,1203.60,1147.12,1188.62,5470876,5008813568.00
2020-09-09,1177.40,1206.06,1134.26,1151.31,7040856,6321567744.00
2020-09-10,1151.09,1172.74,1084.06,1097.23,5675933,4969814016.00
2020-09-11,1087.08,1138.86,1075.22,1125.21,4296615,4358576640.00
2020-09-14,1128.90,1173.58,1113.75,1153.98,5011373,5068097024.00
2020-09-15,1153.34,1172.93,1126.81,1148.33,4042289,3943462400.00
2020-09-16,1148.50,1162.89,1118.59,1136.25,3461424,3261286912.00
2020-09-17,1136.12,1154.69,1114.29,1131.68,3061440,2923217408.00
2020-09-18,1130.54,1149.12,1115.38,1139.63,2795264,2669917440.00
2020-09-21,1145.09,1159.75,1125.67,1134.99,2902507,2530849024.00
2020-09-22,1125.11,1153.79,1108.05,1123.39,3383057,2837642752.00
2020-09-23,1128.03,1154.54,1116.88,1140.97,3494191,3345214976.00
2020-09-24,1134.41,1154.03,1103.30,1116.21,4082029,3642726400.00
2020-09-25,1122.21,1141.87,1096.50,1110.65,3497877,3067405824.00
2020-09-28,1113.41,1127.01,1077.74,1082.94,2870116,3137428480.00
2020-09-29,1089.70,1111.34,1073.68,1093.13,2367144,2705680384.00
2020-09-30,1097.68,1113.61,1075.20,1088.04,2531817,2326899712.00
2020-10-09,1104.95,1134.27,1097.69,1123.20,2751263,2691528704.00
2020-10-12,1128.06,1159.85,1120.86,1153.66,3599462,3358684672.00
2020-10-13,1151.79,1172.41,1137.63,1159.54,3686280,3459211008.00
2020-10-14,1156.98,1175.39,1137.72,1151.48,3414097,4185713920.00
2020-10-15,1150.61,1165.90,1125.04,1136.09,2868396,3095377920.00
2020-10-16,1138.70,1167.19,1125.12,1157.99,3978816,4048215552.00
2020-10-19,1163.20,1184.88,1141.08,1154.71,3898770,3718359296.00
2020-10-20,1151.53,1169.94,1134.39,1161.30,2653095,2595677952.00
2020-10-21,1161.15,1173.69,1133.87,1145.12,2876676,2989458688.00
2020-10-22,1143.34,1157.99,1118.28,1143.67,2780559,2834805760.00
2020-10-23,1141.81,1154.76,1110.88,1117.26,2826192,2970890496.00
2020-10-26,1114.70,1129.12,1094.12,1110.60,2272496,2340075520.00
2020-10-27,1108.24,1132.81,1096.14,1114.29,2792392,3004381952.00
2020-10-28,1117.83,1135.39,1088.32,1121.51,2498492,2574166784.00
2020-10-29,1117.04,1150.05,1105.45,1127.62,3696001,3826048512.00
2020-10-30,1124.76,1133.78,1069.87,1075.76,3743179,3465811712.00
2020-11-02,1075.65,1091.63,1046.20,1062.83,3041957,3123523840.00
2020-11-03,1066.56,1090.63,1057.85,1081.74,2435993,2510717184.00
2020-11-04,1084.47,1090.62,1059.89,1069.28,2000620,2087837568.00
2020-11-05,1077.00,1095.17,1069.81,1087.13,2327367,2268455424.00
2020-11-06,1088.33,1092.94,1059.91,1069.15,2241911,2795009280.00
2020-11-09,1074.72,1097.45,1070.90,1087.24,2507949,2749242880.00
2020-11-10,1093.00,1108.49,1069.24,1084.56,2586076,2934066432.00
2020-11-11,1081.41,1096.05,1059.10,1070.85,2531525,2528874752.00
2020-11-12,1070.98,1085.55,1058.81,1072.96,1977286,2108306048.00
2020-11-13,1070.52,1087.16,1051.14,1071.79,1988227,2416694272.00
2020-11-16,1069.55,1095.27,1059.26,1083.07,2382867,2452325632.00
2020-11-17,1081.83,1094.00,1058.98,1074.00,2482444,2381703680.00
2020-11-18,1072.54,1092.66,1064.95,1081.90,2177158,2468625408.00
2020-11-19,1077.93,1091.06,1064.75,1079.87,1989594,2029006720.00
2020-11-20,1079.06,1093.81,1066.20,1080.43,2110447,2400324096.00
2020-11-23,1079.53,1096.10,1065.05,1085.72,2600837,2615799296.00
2020-11-24,1084.64,1097.67,1067.68,1078.13,2454479,2363568640.00
2020-11-25,1080.02,1085.31,1053.65,1057.60,2328844,2731827968.00
2020-11-26,1057.39,1064.54,1040.97,1050.41,1574648,1725353344.00
2020-11-27,1049.45,1058.86,1036.53,1050.37,1356696,1319048448.00
2020-11-30,1050.40,1065.81,1038.74,1049.13,1744230,1754380288.00
2020-12-01,1046.73,1077.13,1042.33,1069.85,2228707,3048199424.00
2020-12-02,1069.78,1095.30,1060.05,1080.20,3053509,3893625088.00
2020-12-03,1078.94,1102.30,1066.70,1082.09,3110573,3570347776.00
2020-12-04,1083.46,1106.47,1074.90,1091.10,3138040,3681160192.00
2020-12-07,1094.95,1113.06,1073.70,1085.57,3068645,3597547008.00
2020-12-08,1082.71,1093.14,1062.51,1073.02,2737516,2859645440.00
2020-12-09,1074.64,1091.24,1053.48,1065.18,2750467,3085990144.00
2020-12-10,1060.81,1082.00,1041.81,1059.53,2679179,2785366528.00
2020-12-11,1059.97,1070.15,1016.89,1034.42,2886369,3269497088.00
2020-12-14,1031.22,1061.48,1019.18,1050.96,2347730,2613604864.00
2020-12-15,1049.37,1072.14,1037.04,1056.66,2483439,2905391616.00
2020-12-16,1054.02,1071.25,1030.62,1047.22,3011390,3385859584.00
2020-12-17,1045.88,1063.65,1027.91,1053.21,3017272,3563446016.00
2020-12-18,1048.84,1061.72,1031.13,1040.82,2321278,2826669824.00
2020-12-21,1041.49,1063.31,1026.17,1052.14,2851321,3040928768.00
2020-12-22,1047.80,1071.49,1029.94,1043.70,3702347,3801688320.00
2020-12-23,1040.98,1056.21,1020.45,1034.69,3392940,3166408960.00
2020-12-24,1032.13,1043.00,994.41,1005.91,3132479,2760888832.00
2020-12-25,1000.92,1019.81,987.57,1006.59,2352661,2096536320.00
2020-12-28,1003.91,1023.11,978.60,995.61,2784087,2618677504.00
2020-12-29,991.29,1012.67,972.27,986.58,2660508,3019686912.00
2020-12-30,984.91,1011.57,974.67,1002.22,3079085,3455868672.00
2020-12-31,1004.57,1024.79,996.56,1013.66,3052364,3272775168.00
2021-01-04,1009.06,1035.93,994.67,1022.54,3839301,4200699392.00
2021-01-05,1015.03,1046.04,997.07,1023.58,4362711,5190055424.00
2021-01-06,1020.59,1042.02,998.65,1017.07,3659641,4248125184.00
