date,open,high,low,close,vol,amount
2022-01-05,45.45,46.03,40.2,40.33,255365409.0,15259495424.0
2022-01-06,40.33,41.78,40.03,40.45,116157682.0,6731421696.0
2022-01-07,40.25,40.51,40.04,40.07,63881165.0,3687982592.0
2022-01-10,40.15,41.94,40.13,41.25,75326858.0,4402100224.0
2022-01-11,41.05,41.57,40.38,40.54,34700578.0,2030028672.0
2022-01-12,40.74,40.74,40.25,40.56,25617132.0,1484862976.0
2022-01-13,40.46,40.46,40.23,40.26,24645018.0,1426048384.0
2022-01-14,40.16,40.25,40.06,40.1,24019049.0,1385033344.0
2022-01-17,40.1,40.17,40.04,40.05,26815585.0,1544964736.0
2022-01-18,40.05,40.18,40.04,40.07,20774021.0,1196931840.0
2022-01-19,40.05,40.07,40.03,40.03,37308915.0,2148398592.0
2022-01-20,40.04,40.16,40.03,40.08,23180332.0,1335238784.0
2022-01-21,40.06,40.07,40.03,40.03,19184425.0,1104712960.0
2022-01-24,40.13,41.18,40.09,40.64,29709778.0,1724572800.0
2022-01-25,40.35,40.48,40.04,40.04,18436817.0,1063494080.0
2022-01-26,40.04,40.45,40.03,40.08,18821205.0,1086086016.0
2022-01-27,40.05,40.11,40.03,40.03,33978377.0,1956625152.0
2022-01-28,40.04,40.06,40.03,40.03,29008049.0,1670419328.0
2022-02-07,40.15,40.86,40.15,40.6,24754931.0,1437546496.0
2022-02-08,40.67,44.95,40.67,43.75,39345289.0,2383895808.0
2022-02-09,43.25,49.88,43.15,49.88,51244290.0,3334124288.0
2022-02-10,50.45,50.85,46.91,48.45,42181436.0,2792374528.0
2022-02-11,47.96,49.92,47.35,49.06,27567357.0,1823478144.0
2022-02-14,48.93,50.06,46.25,46.46,22758754.0,1488716288.0
2022-02-15,46.38,47.1,44.95,45.35,15999425.0,1014408896.0
2022-02-16,45.73,46.8,45.21,45.95,15860582.0,1006268736.0
2022-02-17,46.05,47.02,43.89,44.33,18282727.0,1145192320.0
2022-02-18,43.92,45.5,43.75,45.25,12345353.0,769923008.0
2022-02-21,45.43,46.55,45.13,45.98,14266367.0,904737536.0
2022-02-22,45.25,46.18,43.94,44.75,13392042.0,836344384.0
2022-02-23,44.55,46.24,44.55,45.54,9221475.0,582529024.0
2022-02-24,45.25,45.45,43.39,44.17,9444993.0,585586560.0
2022-02-25,44.65,44.79,43.39,43.51,9555678.0,585932224.0
2022-02-28,43.43,43.63,41.67,42.99,8002998.0,483160736.0
2022-03-01,42.99,43.1,42.35,42.82,7004310.0,422036800.0
2022-03-02,42.46,43.4,42.41,42.93,5147246.0,311265056.0
2022-03-03,42.84,45.4,42.68,44.5,13645859.0,845440128.0
2022-03-04,43.89,45.65,43.55,44.16,7769847.0,482899200.0
2022-03-07,43.95,44.38,43.13,43.93,8606539.0,527895392.0
2022-03-08,43.92,44.32,42.31,43.5,8105448.0,495002912.0
2022-03-09,43.35,43.85,41.15,42.69,8524172.0,513019424.0
