date,open,high,low,close,vol,amount
2009-07-29,2.3,3.2,1.95,2.18,4173160876.0,29167687680.0
2009-07-30,2.37,2.51,2.24,2.47,1648009626.0,11237231616.0
2009-07-31,2.37,2.46,2.29,2.41,1053505797.0,7145232384.0
2009-08-03,2.36,2.39,2.2,2.28,837175450.0,5577208320.0
2009-08-04,2.25,2.25,2.07,2.14,742853795.0,4820713472.0
2009-08-05,2.14,2.24,2.1,2.21,508919902.0,3316283136.0
2009-08-06,2.15,2.19,2.01,2.11,476334765.0,3059723264.0
2009-08-07,2.12,2.16,2.04,2.06,435538709.0,2791217920.0
2009-08-10,2.09,2.14,2.04,2.09,318814039.0,2038182144.0
2009-08-11,2.1,2.26,2.05,2.22,613056392.0,4006083072.0
2009-08-12,2.16,2.19,1.89,1.94,540682259.0,3431300608.0
2009-08-13,1.96,1.97,1.84,1.89,334374318.0,2046442112.0
2009-08-14,1.89,1.91,1.64,1.64,437289765.0,2594801664.0
2009-08-17,1.56,1.69,1.52,1.56,397298059.0,2278675200.0
2009-08-18,1.57,1.62,1.48,1.59,278523734.0,1576150784.0
2009-08-19,1.57,1.59,1.27,1.29,335996555.0,1829153280.0
2009-08-20,1.29,1.44,1.26,1.41,313995652.0,1694339200.0
2009-08-21,1.34,1.41,1.31,1.37,289163224.0,1556772608.0
2009-08-24,1.37,1.39,1.28,1.31,264949985.0,1411411072.0
2009-08-25,1.31,1.31,1.06,1.15,428567619.0,2175074048.0
2009-08-26,1.15,1.33,1.09,1.24,324064821.0,1690289792.0
2009-08-27,1.2,1.26,1.16,1.21,213538968.0,1102612608.0
2009-08-28,1.19,1.21,1.11,1.13,169045640.0,859749376.0
2009-08-31,1.09,1.19,1.06,1.09,288625952.0,1454839680.0
2009-09-01,1.11,1.24,1.09,1.19,297407133.0,1529558144.0
2009-09-02,1.13,1.19,1.12,1.18,168563367.0,860824576.0
2009-09-03,1.18,1.35,1.18,1.34,438072289.0,2317538560.0
2009-09-04,1.31,1.36,1.27,1.3,254967230.0,1355422592.0
2009-09-07,1.34,1.36,1.26,1.3,212369710.0,1127379456.0
2009-09-08,1.28,1.29,1.23,1.29,229458017.0,1201984128.0
2009-09-09,1.27,1.29,1.19,1.26,236404331.0,1230943616.0
2009-09-10,1.24,1.36,1.22,1.26,284795269.0,1508288128.0
2009-09-11,1.26,1.34,1.24,1.31,226346272.0,1197767040.0
2009-09-14,1.32,1.42,1.31,1.41,330657064.0,1778853376.0
2009-09-15,1.41,1.41,1.34,1.36,247023459.0,1332593792.0
2009-09-16,1.35,1.36,1.26,1.29,196993933.0,1042299968.0
2009-09-17,1.3,1.34,1.28,1.31,273207194.0,1451201152.0
2009-09-18,1.32,1.34,1.19,1.21,267536215.0,1404838144.0
2009-09-21,1.16,1.19,1.11,1.17,194996600.0,990785920.0
2009-09-22,1.17,1.2,1.11,1.13,167741028.0,854663168.0
2009-09-23,1.12,1.14,1.07,1.09,174803754.0,878122624.0
2009-09-24,1.07,1.08,0.96,0.99,195486550.0,957775744.0
2009-09-25,0.99,1.04,0.96,0.99,124805193.0,608503360.0
2009-09-28,1.01,1.01,0.88,0.89,133106450.0,642018944.0
2009-09-29,0.89,0.89,0.79,0.84,135634988.0,630415232.0
2009-09-30,0.86,0.89,0.81,0.83,91216446.0,425514944.0
2009-10-09,0.86,0.96,0.86,0.96,140188337.0,666819584.0
2009-10-12,0.95,0.95,0.89,0.9,87993811.0,418163296.0
2009-10-13,0.9,0.92,0.89,0.92,72010061.0,341524800.0
2009-10-14,0.93,1.26,0.92,1.26,827266388.0,4296323072.0
2009-10-15,1.21,1.26,1.14,1.18,396014191.0,2043220864.0
2009-10-16,1.18,1.22,1.12,1.19,180274334.0,922101760.0
