date,open,high,low,close,vol,amount
2001-08-27,-261.4,-260.82,-261.7,-261.22,40631800.0,1410347136.0
2001-08-28,-261.32,-260.96,-261.38,-260.98,12964700.0,463463136.0
2001-08-29,-260.96,-260.96,-261.12,-261.07,5325200.0,194689616.0
2001-08-30,-261.09,-260.87,-261.14,-260.94,4801300.0,177558560.0
2001-08-31,-260.93,-260.85,-261.0,-260.96,2323100.0,86231000.0
2001-09-03,-260.92,-260.86,-260.99,-260.96,2211200.0,82129440.0
2001-09-04,-260.96,-260.77,-260.98,-260.88,3700600.0,139204384.0
2001-09-05,-260.85,-260.8,-260.92,-260.88,2606600.0,97796240.0
2001-09-06,-260.9,-260.88,-261.05,-261.01,2899700.0,107078400.0
2001-09-07,-261.05,-260.97,-261.2,-261.19,3155200.0,113868744.0
2001-09-10,-261.24,-260.99,-261.31,-261.01,1887800.0,68406472.0
2001-09-11,-261.0,-260.97,-261.1,-261.09,1139000.0,41579696.0
2001-09-12,-261.26,-261.1,-261.26,-261.14,2504500.0,89421376.0
2001-09-13,-261.14,-261.08,-261.19,-261.16,1098600.0,39512776.0
2001-09-14,-261.14,-261.05,-261.17,-261.08,767200.0,27740692.0
2001-09-17,-261.12,-261.09,-261.23,-261.17,898300.0,32183248.0
2001-09-18,-261.16,-261.04,-261.16,-261.09,1077300.0,39006064.0
2001-09-19,-261.08,-260.97,-261.13,-260.97,865000.0,31597368.0
2001-09-20,-260.98,-260.95,-261.05,-261.03,1117300.0,41189576.0
2001-09-21,-261.09,-261.03,-261.14,-261.13,787900.0,28638680.0
2001-09-24,-261.13,-261.07,-261.14,-261.13,406800.0,14703096.0
2001-09-25,-261.09,-261.04,-261.13,-261.1,348800.0,12639790.0
2001-09-26,-261.12,-261.05,-261.14,-261.12,495600.0,17892564.0
2001-09-27,-261.12,-260.96,-261.14,-261.01,877800.0,32085132.0
2001-09-28,-260.98,-260.92,-261.05,-260.94,1708800.0,63169144.0
2001-10-08,-260.96,-260.93,-261.09,-261.03,655200.0,24091148.0
2001-10-09,-261.03,-260.87,-261.03,-260.91,955800.0,35498604.0
2001-10-10,-260.91,-260.88,-261.13,-261.12,1754800.0,63956752.0
2001-10-11,-261.14,-261.05,-261.2,-261.18,1230600.0,44319896.0
2001-10-12,-261.16,-261.02,-261.48,-261.14,2001000.0,70897328.0
2001-10-15,-261.16,-261.14,-261.33,-261.26,975500.0,34501712.0
2001-10-16,-261.29,-261.17,-261.36,-261.35,831900.0,29068172.0
2001-10-17,-261.35,-261.35,-261.51,-261.46,1250700.0,42766284.0
2001-10-18,-261.46,-261.38,-261.51,-261.49,498300.0,16999064.0
2001-10-19,-261.49,-261.47,-261.67,-261.58,1568700.0,52422844.0
2001-10-22,-261.62,-261.55,-261.72,-261.71,976000.0,32268912.0
2001-10-23,-261.14,-261.13,-261.31,-261.13,4059800.0,145710544.0
2001-10-24,-261.0,-261.0,-261.3,-261.16,4068200.0,147001104.0
2001-10-25,-261.19,-261.17,-261.34,-261.34,1603600.0,56527284.0
2001-10-26,-261.37,-261.3,-261.42,-261.32,900200.0,31280144.0
2001-10-29,-261.34,-261.2,-261.34,-261.26,458700.0,16205054.0
2001-10-30,-261.27,-261.23,-261.33,-261.32,348400.0,12214728.0
2001-10-31,-261.32,-261.3,-261.35,-261.31,476200.0,16633345.0
2001-11-01,-261.31,-261.2,-261.32,-261.21,664300.0,23511580.0
2001-11-02,-261.27,-261.19,-261.29,-261.25,343500.0,12189356.0
2001-11-05,-261.32,-261.27,-261.37,-261.33,369000.0,12879737.0
2001-11-06,-261.35,-261.26,-261.37,-261.29,260900.0,9138666.0
2001-11-07,-261.32,-261.32,-261.53,-261.52,932500.0,31791132.0
2001-11-08,-261.61,-261.51,-261.67,-261.55,740200.0,24682904.0
2001-11-09,-261.55,-261.41,-261.61,-261.47,376000.0,12737203.0
2001-11-12,-261.42,-261.42,-261.58,-261.56,268300.0,9088858.0
2001-11-13,-261.62,-261.55,-261.63,-261.56,267300.0,8965279.0
2001-11-14,-261.56,-261.49,-261.56,-261.56,76900.0,2599260.0
2001-11-15,-261.56,-261.53,-261.58,-261.55,219300.0,7378238.0
2001-11-16,-261.1,-261.1,-261.49,-261.48,995400.0,34600364.0
2001-11-19,-261.47,-261.3,-261.48,-261.31,373400.0,12950484.0
2001-11-20,-261.28,-261.22,-261.33,-261.25,806900.0,28559196.0
2001-11-21,-261.23,-261.23,-261.33,-261.28,511400.0,17957628.0
2001-11-22,-261.28,-261.26,-261.33,-261.29,419800.0,14713840.0
2001-11-23,-261.31,-261.27,-261.35,-261.32,396000.0,13866447.0
2001-11-26,-261.32,-261.32,-261.4,-261.38,310000.0,10749495.0
2001-11-27,-261.39,-261.3,-261.39,-261.32,256900.0,8954894.0
2001-11-28,-261.31,-261.25,-261.33,-261.31,377300.0,13256608.0
2001-11-29,-261.31,-261.28,-261.35,-261.35,304600.0,10658762.0
2001-11-30,-261.35,-261.24,-261.35,-261.25,407000.0,14292950.0
2001-12-03,-261.25,-261.09,-261.25,-261.11,1603700.0,57741700.0
2001-12-04,-261.09,-261.09,-261.17,-261.1,689400.0,24859860.0
2001-12-05,-260.96,-260.96,-261.14,-261.14,1502800.0,54737512.0
2001-12-06,-261.16,-261.08,-261.17,-261.13,637200.0,23004768.0
2001-12-07,-261.12,-261.1,-261.17,-261.16,390800.0,14031912.0
2001-12-10,-261.14,-261.12,-261.19,-261.14,416100.0,14941666.0
2001-12-11,-261.14,-261.14,-261.21,-261.2,358000.0,12821499.0
2001-12-12,-261.21,-261.12,-261.21,-261.18,463200.0,16611472.0
2001-12-13,-261.21,-261.14,-261.28,-261.27,354000.0,12580276.0
2001-12-14,-261.31,-261.23,-261.31,-261.28,284100.0,10026619.0
2001-12-17,-261.3,-261.21,-261.31,-261.25,441300.0,15611050.0
2001-12-18,-261.23,-261.14,-261.3,-261.16,482100.0,17167382.0
2001-12-19,-261.16,-261.05,-261.2,-261.14,962000.0,34761228.0
2001-12-20,-261.16,-261.16,-261.38,-261.36,1136200.0,39988832.0
2001-12-21,-261.37,-261.14,-261.37,-261.16,813500.0,28861442.0
2001-12-24,-261.14,-260.92,-261.17,-261.06,2725000.0,99947168.0
2001-12-25,-261.06,-261.01,-261.15,-261.05,1218200.0,44420024.0
