date,open,high,low,close,vol,amount
2018-06-11,2.85,6.2,2.85,6.2,78829.0,2845471.75
2018-06-12,8.21,8.21,8.21,8.21,26579.0,1058375.75
2018-06-13,10.42,10.42,10.42,10.42,45030.0,1972314.0
2018-06-14,12.85,12.85,12.85,12.85,74267.0,3578184.0
2018-06-15,15.53,15.53,15.53,15.53,256510.0,13595030.0
2018-06-19,18.47,18.47,18.47,18.47,1117428.0,65146052.0
2018-06-20,21.71,21.71,21.71,21.71,1310382.0,84034800.0
2018-06-21,25.27,25.27,25.27,25.27,1231660.0,86881296.0
2018-06-22,26.08,26.48,21.36,23.06,128170599.0,8599729152.0
2018-06-25,23.97,25.86,23.43,24.52,69981999.0,4868406784.0
2018-06-26,23.8,28.06,23.36,27.3,62553547.0,4537098752.0
2018-06-27,27.31,27.71,25.96,27.25,44138862.0,3241043456.0
2018-06-28,26.81,27.97,23.55,23.98,53080981.0,3770134272.0
2018-06-29,24.24,27.36,23.73,26.06,45698575.0,3231958784.0
2018-07-02,25.41,25.8,24.48,24.97,32470182.0,2278646016.0
2018-07-03,25.08,25.63,22.67,24.58,33910064.0,2337187072.0
2018-07-04,23.95,23.95,22.47,22.71,26282197.0,1749919488.0
2018-07-05,22.2,26.02,22.13,24.31,34337783.0,2343510016.0
2018-07-06,24.31,27.47,24.25,25.46,49213427.0,3511358720.0
2018-07-09,25.42,25.85,24.48,25.83,31068979.0,2183986432.0
2018-07-10,27.75,28.25,25.9,26.31,36484401.0,2666043136.0
2018-07-11,24.97,29.94,24.74,28.9,49120805.0,3695050752.0
2018-07-12,28.32,33.18,28.08,33.18,43085212.0,3430182912.0
2018-07-13,31.64,35.23,31.1,32.03,48202055.0,4049051392.0
2018-07-16,32.03,33.17,30.58,32.7,29515196.0,2439741952.0
2018-07-17,32.26,32.85,30.34,31.8,28615349.0,2336837120.0
2018-07-18,31.8,32.96,30.59,31.8,27113839.0,2233771776.0
2018-07-19,31.64,33.39,30.9,32.13,25074483.0,2089886976.0
2018-07-20,31.92,36.74,31.65,36.6,42695635.0,3750334720.0
2018-07-23,35.53,36.38,34.72,35.32,25014352.0,2223986176.0
2018-07-24,35.25,37.73,34.7,37.07,26501025.0,2395962624.0
2018-07-25,36.64,38.91,31.97,31.97,45719348.0,4027958784.0
2018-07-26,30.81,31.97,28.64,29.53,39286999.0,3115796736.0
2018-07-27,29.42,29.77,28.12,28.33,22809584.0,1748397056.0
2018-07-30,28.58,29.05,27.75,28.78,18041846.0,1377263232.0
2018-07-31,28.74,28.75,25.26,26.21,28128307.0,2055880192.0
2018-08-01,26.08,26.99,25.54,25.76,17933649.0,1298707840.0
2018-08-02,25.2,26.8,25.0,26.4,19853529.0,1429095168.0
2018-08-03,25.95,26.72,24.23,24.75,17288867.0,1223071488.0
2018-08-06,24.42,25.57,23.64,24.78,15706945.0,1096989824.0
2018-08-07,25.24,27.45,24.97,27.08,19964947.0,1445537152.0
2018-08-08,26.92,26.96,25.59,25.82,14770817.0,1067594688.0
2018-08-09,25.75,28.12,25.14,27.23,18474864.0,1364797440.0
2018-08-10,26.97,27.47,26.65,27.44,11673860.0,862092544.0
2018-08-13,26.64,27.3,26.1,27.2,10949557.0,800760000.0
2018-08-14,27.08,27.13,25.77,25.85,11735618.0,847545792.0
2018-08-15,25.52,26.1,24.42,24.48,12916705.0,905177216.0
2018-08-16,23.86,24.91,22.87,24.41,10715293.0,733358656.0
2018-08-17,24.92,25.26,23.92,23.95,8224837.0,570722240.0
2018-08-20,23.8,24.48,22.75,24.39,10922929.0,739769216.0
2018-08-21,24.4,25.41,23.87,24.73,10208839.0,709924224.0
2018-08-22,24.45,25.11,23.42,23.57,8999917.0,617772736.0
2018-08-23,23.67,24.78,23.35,24.47,12193136.0,835080320.0
2018-08-24,23.76,25.64,23.7,24.31,13360932.0,931622784.0
2018-08-27,24.18,25.52,23.8,25.23,12915092.0,900979584.0
2018-08-28,25.31,27.37,25.2,26.65,18813962.0,1362031232.0
2018-08-29,26.42,26.92,25.98,26.65,10333837.0,749871872.0
2018-08-30,26.75,27.2,24.77,24.97,13681809.0,979226432.0
2018-08-31,24.13,24.53,22.2,22.47,15901213.0,1072916800.0
2018-09-03,22.08,22.08,19.97,21.23,15910805.0,998632512.0
2018-09-04,21.2,21.78,20.95,21.56,8067558.0,512634912.0
2018-09-05,21.42,21.63,20.19,20.19,9689281.0,604400384.0
2018-09-06,19.75,20.89,19.6,20.44,8854073.0,547542976.0
2018-09-07,20.8,22.13,20.65,21.26,12748586.0,813256832.0
2018-09-10,21.4,21.52,19.97,20.17,6545100.0,404054144.0
2018-09-11,20.2,21.17,20.2,20.85,6629327.0,413926176.0
2018-09-12,20.97,22.33,20.87,21.92,12115986.0,779904448.0
2018-09-13,22.55,22.81,21.3,22.08,9852036.0,637747200.0
2018-09-14,22.92,24.42,22.67,22.7,15831828.0,1068356160.0
2018-09-17,21.96,22.46,21.41,21.48,7131416.0,460645760.0
2018-09-18,21.08,22.98,21.08,22.95,7789233.0,505525632.0
2018-09-19,22.75,24.17,22.45,23.49,9502594.0,637368896.0
2018-09-20,23.31,24.92,23.31,23.86,10200717.0,703066432.0
2018-09-21,24.21,24.92,23.78,24.52,7748207.0,535412416.0
2018-09-25,24.08,24.58,23.7,24.05,4204191.0,287948512.0
2018-09-26,24.23,26.92,24.23,26.58,16061574.0,1149820288.0
2018-09-27,26.22,27.72,25.92,26.39,13694667.0,1005558208.0
2018-09-28,26.15,27.8,26.15,26.64,11921098.0,880458304.0
2018-10-08,26.02,26.02,23.75,24.11,13116724.0,915229248.0
2018-10-09,24.37,24.51,21.7,22.14,13389377.0,888448832.0
2018-10-10,22.53,22.64,21.42,22.14,7163213.0,464126624.0
2018-10-11,20.46,21.35,19.15,19.67,12809465.0,785418496.0
2018-10-12,19.67,21.17,19.63,21.01,8600315.0,531900768.0
2018-10-15,24.31,24.5,23.8,24.5,19801487.0,1362852736.0
2018-10-16,24.97,25.17,23.83,24.33,10452197.0,723312832.0
2018-10-17,24.85,25.96,24.53,24.97,14232165.0,1000278464.0
2018-10-18,24.25,25.75,22.48,23.88,10810902.0,741424000.0
2018-10-19,23.31,27.34,23.31,27.07,14125112.0,1008056896.0
2018-10-22,27.25,31.14,27.25,30.03,18106362.0,1408026240.0
2018-10-23,29.47,30.51,28.36,29.42,12736627.0,987704576.0
2018-10-24,29.33,30.23,28.37,28.86,10042803.0,782578240.0
2018-10-25,27.75,31.41,27.48,31.03,13372207.0,1042168320.0
2018-10-26,30.91,30.91,26.65,27.53,17691702.0,1361043456.0
2018-10-29,27.72,27.97,25.31,25.4,12719771.0,923032384.0
2018-10-30,25.33,27.95,24.91,27.75,12887554.0,939263232.0
2018-10-31,27.91,29.1,27.31,27.47,9794351.0,743436096.0
2018-11-01,27.86,28.76,26.76,26.98,9723959.0,733949888.0
2018-11-02,28.38,29.77,28.33,29.68,13705894.0,1059238464.0
2018-11-05,29.68,31.91,29.31,30.19,13063517.0,1045459968.0
2018-11-06,29.99,31.86,28.31,31.4,12165834.0,954114816.0
2018-11-07,30.64,31.85,29.53,30.0,12658732.0,1013339456.0
