date,open,high,low,close,vol,amount
2018-10-16,30.77,42.48,30.77,42.48,419948.0,29448512.0
2018-10-17,49.51,49.51,49.51,49.51,186547.0,14420083.0
2018-10-18,57.24,57.24,45.59,53.18,55718541.0,4493959168.0
2018-10-19,51.71,61.28,51.61,61.28,35319206.0,3011157504.0
2018-10-22,66.21,70.19,64.22,70.19,17685766.0,1689793664.0
2018-10-23,74.21,78.01,66.88,66.91,32962614.0,3319210240.0
2018-10-24,67.6,72.71,67.41,69.26,24149984.0,2351484928.0
2018-10-25,65.33,73.58,65.33,71.79,19315338.0,1871745920.0
2018-10-26,72.01,75.21,64.72,69.41,18272124.0,1778309632.0
2018-10-29,68.71,70.57,66.22,69.73,10286018.0,994737024.0
2018-10-30,68.71,72.11,64.92,69.56,14005735.0,1350378240.0
2018-10-31,70.01,74.15,70.01,71.21,13522723.0,1347886592.0
2018-11-01,73.19,77.81,71.31,74.54,15664145.0,1601231232.0
2018-11-02,78.5,79.59,74.88,77.61,16217663.0,1701272320.0
2018-11-05,77.09,78.78,71.66,74.63,13349537.0,1373603200.0
2018-11-06,72.91,84.87,72.06,84.87,13529740.0,1425402752.0
2018-11-07,84.86,85.89,80.91,82.21,11559522.0,1285698048.0
2018-11-08,84.21,85.2,80.0,81.49,9042712.0,999397632.0
2018-11-09,79.71,86.01,79.21,82.99,8703255.0,969217088.0
2018-11-12,82.13,84.98,81.38,84.22,7992319.0,889722752.0
2018-11-13,82.21,89.21,80.74,82.27,13639629.0,1539492096.0
2018-11-14,80.24,85.81,80.22,84.07,8502181.0,943916096.0
2018-11-15,83.07,84.99,81.41,84.21,6730872.0,749711360.0
2018-11-16,84.26,86.21,81.87,82.86,6909166.0,771444160.0
2018-11-19,81.22,85.06,80.81,82.36,6928135.0,766379712.0
2018-11-20,81.01,83.18,79.21,79.21,5462485.0,591621632.0
2018-11-21,78.21,85.24,77.86,83.91,9062260.0,1000280000.0
2018-11-22,83.56,84.55,82.33,83.72,5197260.0,579003968.0
2018-11-23,84.01,85.81,80.21,80.51,5950853.0,658085568.0
2018-11-26,81.31,83.5,80.51,81.8,4179317.0,459180256.0
2018-11-27,82.87,83.21,76.71,78.77,8021725.0,859347584.0
2018-11-28,78.01,82.21,77.41,81.82,5516545.0,596357440.0
